start_date,end_date,progress,duration_seconds,finished,recorded_date,campus,group_number,years_running,Q23.1,Q23_16_TEXT,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_6_TEXT,supplier_incentive_frequency,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,healthy_definition,top_healthy_products,top_unhealthy_products,offers_healthy_products,healthy_price_comparison,healthy_visibility,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_6_TEXT,Q16_1,Q16_2,Q16_3,Q16_5,Q16_6,Q16_6_TEXT,healthy_intro_experience,supplier_help_needed,sex,age,education,latitude,longitude,years_running_numeric,offers_healthy,valid_coords
2025-11-16 13:58:11,2025-11-19 13:30:24,100,257533,True,2025-11-19 13:30:25,CCM,"Villalba, Arcos, Romo",1,"Sugary drinks (e.g., soda, juice, energy drinks),Bread/Tortillas,Dairy (e.g., milk, cheese, yogurt)",,5.0,1.0,2.0,3.0,4.0,6.0,,Sometimes,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,no contener tanto quimico,"Frutas y verduras, pan Bimbo doble 0, y lácteos.","Sabritas, cigarros y refrescos.",Yes,Much more expensive,"Highly visible (e.g., front shelves, eye-level, near checkout)",2.0,3.0,4.0,1.0,5.0,6.0,,1.0,3.0,2.0,4.0,5.0,,"Si lo compran y es el yogur sin azúcar, crema deslactosada y pan de semillas, son",Que ofrezcan mas promociomes,F,30-39,Preparatory School,0.0,0.0,1.0,True,False
2025-11-19 13:55:19,2025-11-19 14:06:32,100,672,True,2025-11-19 14:06:32,CDJ,"Marin,Medina,Ortega",2,"Sugary drinks (e.g., soda, juice, energy drinks),Beer,Cigarettes",,1.0,2.0,4.0,3.0,5.0,6.0,,Never,Healthy,Unhealthy,Unhealthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Que tenga alto valor nutrimental,"agua, huevo, tortillas","Cigarros, alcohol, refrescos",Yes,Much more expensive,"Highly visible (e.g., front shelves, eye-level, near checkout)",3.0,2.0,4.0,5.0,1.0,6.0,,3.0,4.0,2.0,1.0,5.0,,Si lo intentó pero no se vendió,Que se acerquen a ofrecerlos,F,30-39,University/college degree,31.67692146643011,-106.37484193596812,2.0,True,True
2025-11-19 13:54:39,2025-11-19 14:31:21,100,2202,True,2025-11-19 14:31:22,CSF,"Lopez, Hernandez, Rojas",6,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Dairy (e.g., milk, cheese, yogurt)",,1.0,2.0,3.0,5.0,4.0,6.0,,Sometimes,Healthy,Unhealthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Debe de tener proteínas y un nivel de nutrientes equilibrado.,"Gelatinas, lácteos y huevo.","Bebidas azucaradas, pan y frituras.",Yes,Slightly more expensive,"Highly visible (e.g., front shelves, eye-level, near checkout)",1.0,4.0,3.0,5.0,2.0,6.0,,3.0,4.0,2.0,1.0,5.0,,Intento vender yogur sin azúcar y después dependió de la demanda de los clientes.,Que haya más demanda y que lo manejen más.,F,50-59,Preparatory School,19.31894433502437,-99.22995079033323,6.0,True,True
2025-11-19 14:32:00,2025-11-19 14:33:07,100,67,True,2025-11-19 14:33:08,CSF,"Lopez, Hernandez, Rojas",,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Dairy (e.g., milk, cheese, yogurt)",,1.0,2.0,3.0,5.0,6.0,4.0,,Sometimes,,,,,,,,,,,,,Yes,About the same,"Highly visible (e.g., front shelves, eye-level, near checkout)",1.0,3.0,4.0,5.0,6.0,2.0,,,,,,,,,,M,50-59,Preparatory School,19.31763617564793,-99.2438762057859,12.0,True,True
2025-11-19 14:46:22,2025-11-19 14:49:54,100,211,True,2025-11-19 14:49:54,QRO,"Chavez,Villegas,Ramirez",10+,"Salty snacks (e.g., chips, pretzels, popcorn),Bread/Tortillas,Fruits and vegetables",,1.0,3.0,4.0,2.0,5.0,6.0,,Often,Healthy,Unhealthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Un producto es saludable cuando ayuda más a tu cuerpo de lo que lo afecta a largo plazo,"Frutas, verduras y productos lácteos","Jugos azucarados, papas fritas y galletas dulces",Yes,Much more expensive,Moderately visible (placed along with other items),1.0,3.0,4.0,2.0,5.0,6.0,,1.0,3.0,4.0,2.0,5.0,,"Alguna vez intentamos meter snacks tipo papas saludables como lo son frutas secas y papas no fritas, pero no fueron un éxito, sobre todo porque no son de Sabritas o Barcel","Pues que vendan sus opciones saludables más baratas a nosotros los dueños de las tiendas, y así no dolería tanto que no los compren los clientes",M,40-49,Secondary school,20.610857758320016,-100.3675912053484,12.0,True,True
2025-11-19 17:31:53,2025-11-19 17:39:57,100,483,True,2025-11-19 17:39:57,QRO,"Amezquita,Ordaz,Valeur",4,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Bread/Tortillas",,1.0,4.0,5.0,3.0,2.0,6.0,,Sometimes,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,"Su proceso que sea libre de conservadores, aunque eso limita su distribución","Carne,huevo y agua","Maruchan,papas fritas y el pan dulce",Yes,Slightly more expensive,Moderately visible (placed along with other items),1.0,2.0,4.0,5.0,3.0,6.0,,4.0,2.0,3.0,1.0,5.0,,"Si, los productos saludables y se ofrecen, pero es un mercado muy pequeño",Disminuir los precios,M,20-29,University/college degree,0.0,0.0,4.0,True,False
2025-11-19 17:29:52,2025-11-19 17:40:07,100,614,True,2025-11-19 17:40:07,QRO,"Uscanga,Islas,Nuñez",10+,"Sugary drinks (e.g., soda, juice, energy drinks),Beer,Bottled Water",,3.0,5.0,2.0,1.0,4.0,6.0,,Often,Healthy,Unhealthy,Unhealthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Que los productos sean de origen natural por ejemplo semillas,"Agua, galletas de avena y nueces","Bebidas energéticas, refrescos y sopas instantáneas",Yes,About the same,Moderately visible (placed along with other items),5.0,3.0,2.0,1.0,4.0,6.0,,4.0,1.0,3.0,2.0,5.0,,Introducir la parte de las semillas en el mostrador pero no pego tanto como pensaba,Que ofrecieran más opciones más saludables,F,50-59,Secondary school,20.73665274354339,-100.44266574526668,12.0,True,True
2025-11-19 19:25:28,2025-11-19 19:49:43,100,1454,True,2025-11-19 19:49:44,CDJ,"Alejo,Favela,Hernandez",10+,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Dairy (e.g., milk, cheese, yogurt)",,1.0,5.0,4.0,3.0,2.0,6.0,,Sometimes,Healthy,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Un alimento que aporte más nutrientes que azúcares o grasa,"Leche, Frijoles y huevo","Coca-Cola, cigarros y Dulces (en general)",Yes,About the same,Moderately visible (placed along with other items),1.0,2.0,3.0,4.0,5.0,6.0,,1.0,4.0,3.0,2.0,5.0,,"Si, lo hice, cuando empecé a vender frijoles caseros ya cocidos y los clientes todavía lo compran y todavía lo ofrezco",Que salgan al mismo precio o más baratos por volumen de compra,F,50-59,Preparatory School,31.667379410985703,-106.35479183910525,12.0,True,True
2025-11-19 22:02:47,2025-11-19 22:27:48,100,1501,True,2025-11-19 22:27:49,PUE,"Gonzalez,Garcia,Sanchez,Garcia",2,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Beer",,1.0,2.0,3.0,4.0,5.0,6.0,,Sometimes,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,"De preferencias que tenga frutas y verduras, o tenga pocas calorias","Platanos, manzanas y papaya","refresco, marucha, frijoles enlatados",Yes,Slightly more expensive,"Highly visible (e.g., front shelves, eye-level, near checkout)",2.0,1.0,3.0,5.0,4.0,6.0,,2.0,1.0,3.0,4.0,5.0,,"Si, no fue muy vendido porque las personas no estan acostumbradas a consumir este tipo de productos, por lo que decidi ya no ofrecerlo",Que estuvieran a mejor precio y sean competitivos con los productos no saludables,M,50-59,Secondary school,0.0,0.0,2.0,True,False
2025-11-20 07:45:29,2025-11-20 07:56:49,100,680,True,2025-11-20 07:56:50,CHI,"Herrera,Loya",8,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Bread/Tortillas",,2.0,3.0,1.0,4.0,5.0,6.0,,Sometimes,Healthy,Unhealthy,Unhealthy,Healthy,Unhealthy,Unhealthy,Unhealthy,,Unhealthy,Que sea natural,"frutas, verduras, huevos, tortilla de maíz, frijoles","Sabritas, refrescos, dulces",Yes,About the same,"Highly visible (e.g., front shelves, eye-level, near checkout)",3.0,2.0,1.0,5.0,4.0,6.0,,1.0,2.0,4.0,3.0,5.0,,"Si, galletas de avena que son fit, pero tardan mucho para poder venderlas, y ya no las vende","Que le deje el producto más barato, que se los cambie cuando duren mucho en venderse",F,50-59,Secondary school,28.692838327966488,-106.14425997451312,8.0,True,True
2025-11-20 07:48:40,2025-11-20 08:03:32,100,891,True,2025-11-20 08:03:32,CHI,"Palicio,Ramirez",6,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Bread/Tortillas",,1.0,3.0,2.0,4.0,5.0,6.0,,Sometimes,Healthy,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Que sea bajo en azúcar,"Leche, huevo y cereal","Papitas, sodas y dulces",Yes,Slightly more expensive,"Less visible (e.g., back shelves, side areas)",1.0,3.0,2.0,5.0,4.0,6.0,,1.0,3.0,4.0,2.0,5.0,,"Se surtió la tienda con jamón de pavo reducido en grasa, este era más caro que el jamón normal, por lo que los clientes no lo tomaban en cuenta y se terminó bajando el precio de el jamón de pavo para poderlo vender antes de que se caducara lo que le causó pérdidas de dinero a las personas","No veo como los vendedores podrían ayudar con esto además de bajar los precios, casi no hay vendedores de productos saludables actualmente.",M,50-59,Preparatory School,28.670532288366804,-106.07407376946384,6.0,True,True
2025-11-20 09:35:05,2025-11-20 09:44:51,100,586,True,2025-11-20 09:44:51,CSF,"Lopez, Hernandez, Rojas",10+,"Dairy (e.g., milk, cheese, yogurt),Fruits and vegetables,Other (please specify)","Carne , pollo derivados",1.0,5.0,4.0,2.0,3.0,6.0,,Sometimes,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Que esten balanceados los nutrientes y que tengan proteina,"Frutas y verduras, carne y pollo que contiene proteínas.","Refrescos , pan y  frituras",Yes,Slightly more expensive,"Highly visible (e.g., front shelves, eye-level, near checkout)",2.0,1.0,4.0,5.0,3.0,6.0,,2.0,3.0,4.0,1.0,5.0,,"Si, pero no había muhca demanda por los clientes ,  igual la mayoría de los productos que venden son saludables pues son frutas verduras carne naturales",que ofrezcan más productos saludables,M,50-59,Preparatory School,0.0,0.0,12.0,True,False
2025-11-20 10:19:49,2025-11-20 10:43:36,100,1427,True,2025-11-20 10:43:37,SLP,"Gonzalez,Ramirez,Ramirez",10+,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Other (please specify)",Articulos de limpieza del hogar,5.0,4.0,1.0,3.0,2.0,6.0,,Never,Healthy,Healthy,Unhealthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Bajo en azúcar y sal,"Frutas, aceites, lácteos","Cigarros, cerveza, pan dulce",Yes,About the same,"Highly visible (e.g., front shelves, eye-level, near checkout)",2.0,3.0,1.0,5.0,4.0,6.0,,3.0,4.0,1.0,2.0,5.0,,"No, por falta de demanda",No necesita,M,70+,University/college degree,22.140161070135317,-101.02928517362469,12.0,True,True
2025-11-20 10:49:26,2025-11-20 11:08:20,100,1134,True,2025-11-20 11:08:21,SLP,"Feres,Rosales,Assad",10+,"Bread/Tortillas,Dairy (e.g., milk, cheese, yogurt),Fruits and vegetables",,5.0,4.0,1.0,2.0,3.0,6.0,,Sometimes,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,sea natural,"verdura, fruta y agua",cigarros refrescos papas,Yes,About the same,"Highly visible (e.g., front shelves, eye-level, near checkout)",1.0,3.0,4.0,5.0,2.0,6.0,,1.0,4.0,3.0,2.0,5.0,,"uno de los products es el aceite de coco lo siguen vendiendo pero la gente no lo aceptó, lo compran muy poco",que den pruebas gratis para que la gente quiera comprar,F,50-59,University/college degree,22.13964021781376,-101.01407301344187,12.0,True,True
2025-11-20 12:14:59,2025-11-20 12:21:19,100,380,True,2025-11-20 12:21:20,CHI,"Valles,Robles,Santillanes",1,"Sugary drinks (e.g., soda, juice, energy drinks),Dairy (e.g., milk, cheese, yogurt),Fruits and vegetables,Cereals (e.g., breakfast cereals, oats),Packaged meals (e.g., ready-to-eat, frozen meals),Toiletries (e.g., soaps, shampoos, home-cleaning products)",,,,,,,,,Often,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,,,,Yes,Much more expensive,"Highly visible (e.g., front shelves, eye-level, near checkout)",,,,,,,,,,,,,,,,F,40-49,Preparatory School,0.0,0.0,1.0,True,False
2025-11-20 12:00:13,2025-11-20 12:25:44,100,1531,True,2025-11-20 12:25:45,CVA,"Romero,Presteguin,Marquez",3,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Cigarettes",,1.0,4.0,3.0,2.0,5.0,6.0,,Sometimes,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Que sea lo mas natural posible y la poca cantidad de sellos,"Frutos secos, agua natural, huevo","Refrescos, papitas saladas, gomitas",Yes,About the same,"Highly visible (e.g., front shelves, eye-level, near checkout)",2.0,3.0,1.0,4.0,5.0,6.0,,3.0,4.0,2.0,1.0,5.0,,"La vez que introdujo las tortillas de nopal y frituras saludables, que aun teniéndolas a la vista de los compradores, parecían no interesarles y los productor terminaban caducando",Publicidad,F,40-49,Preparatory School,18.965258,-99.2479985,3.0,True,True
2025-11-20 12:22:08,2025-11-20 12:38:29,100,981,True,2025-11-20 12:38:30,CCM,"Guzman,Paz,Becerril",10+,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Beer",,3.0,5.0,2.0,1.0,4.0,6.0,,Never,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Que te nutra y ayude,"Agua, yogur, atunes","Frituras, refrescos, galletas",No,About the same,Moderately visible (placed along with other items),1.0,2.0,4.0,3.0,5.0,6.0,,3.0,2.0,4.0,1.0,5.0,,Que ha vendido gelatinas y sándwiches y si lo compran,"Ella hace los productos saludables, no los proveedores",F,60-69,Secondary school,19.286372030839956,-99.12822757756528,12.0,False,True
2025-11-20 13:36:22,2025-11-20 13:56:15,100,1192,True,2025-11-20 13:56:15,SLP,"Alvarez, Rosas, Silva",1,"Sugary drinks (e.g., soda, juice, energy drinks),Dairy (e.g., milk, cheese, yogurt),Cigarettes",,1.0,4.0,2.0,5.0,3.0,6.0,,Often,Healthy,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,"Sea natural, que no tenga en exceso, ya que en ciertos productos están los sellos, y eso nos ayuda a identificar que es lo que no es saludable","Fruta, verdura, agua, cereales de fibra","Cerveza, cigarro y refresco",Yes,Cheaper,"Highly visible (e.g., front shelves, eye-level, near checkout)",4.0,1.0,2.0,3.0,5.0,6.0,,2.0,3.0,4.0,1.0,5.0,,"Si verduras, muchas se echaron a perder y se tuvo que reducir la compra, contando solo con lo necesario","Llegarán en buenas condiciones, muchos llegan en limite dd caducidad y no en buena presentación",M,20-29,University/college degree,0.0,0.0,1.0,True,False
2025-11-20 14:13:23,2025-11-20 14:24:01,100,638,True,2025-11-20 14:24:01,CEM,"Reyes, Uribe, Villegas",10+,"Sugary drinks (e.g., soda, juice, energy drinks),Dairy (e.g., milk, cheese, yogurt),Beer",,1.0,3.0,2.0,4.0,5.0,6.0,,Sometimes,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Lo natural de los ingredientes y la cantidad de conservadores,"Snacks saludables (pistaches, cacahuates, pepitas), quesos y huevo","Refrescos, frituras como sabritas, cigarros",Yes,About the same,"Highly visible (e.g., front shelves, eye-level, near checkout)",2.0,3.0,4.0,5.0,1.0,6.0,,2.0,4.0,3.0,1.0,5.0,,"Si, son unos chicos que vendes dulces/golocinas mas tradicionales, naturales y saludables. Si se venden pero no tanto en comparacíon con Sabirtas o Barcel.",Que el incentivo por producto sea mayor y que su envoltura sea mejor (packaging),F,40-49,Preparatory School,19.5967863,-99.2266497,12.0,True,True
2025-11-20 15:06:58,2025-11-20 15:19:44,100,765,True,2025-11-20 15:19:44,PUE,"García, Guerrero, Cuamatzi",3,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Cigarettes",,1.0,2.0,3.0,4.0,5.0,6.0,,Often,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,"Lo integral, avena, yogurts, productos ligeros y que no contiene tanta azúcar","Galletas de avena, yogurt y yakult","Refresco, azúcares, cigarros",No,Slightly more expensive,"Highly visible (e.g., front shelves, eye-level, near checkout)",1.0,3.0,5.0,4.0,2.0,6.0,,1.0,4.0,3.0,2.0,5.0,,"No hubo éxito, se quitaron los productos, pero a veces abastase con ciertos productos como yogurt o algo light",El problema viene más de los consumidores que no compran,F,50-59,University/college degree,0.0,0.0,3.0,False,False
2025-11-20 15:10:17,2025-11-20 15:25:59,100,941,True,2025-11-20 15:25:59,CVA,"Dominguez,Morales,Orihuela",10+,"Sugary drinks (e.g., soda, juice, energy drinks),Dairy (e.g., milk, cheese, yogurt),Fruits and vegetables,Beer,Cigarettes",,1.0,3.0,2.0,5.0,4.0,6.0,,Sometimes,Healthy,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Que aporte nutrientes y vitaminas más que nada,"Leche, frutas y verduras y arroz","Refresco, cervezas y cigarros",Yes,Slightly more expensive,"Highly visible (e.g., front shelves, eye-level, near checkout)",3.0,1.0,2.0,5.0,4.0,6.0,,3.0,1.0,4.0,2.0,5.0,,La fruta y la verdura la introducimos cuando empezó el negocio y no la hemos dejado de vender yo diría que es lo que más se vende,Yo pienso que es más que los compradores quieran consumir productos saludables a que los vendedores los den,M,50-59,Preparatory School,0.0,0.0,12.0,True,False
2025-11-20 16:00:05,2025-11-20 16:14:46,100,881,True,2025-11-20 16:14:47,TOL,"Gutierrez,Plata,Flores",10+,"Sugary drinks (e.g., soda, juice, energy drinks),Fruits and vegetables,Other (please specify)",Productos de BIMBO,1.0,3.0,2.0,4.0,5.0,6.0,,Sometimes,Healthy,Unhealthy,Unhealthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Que no me afecte a largo plazo en mi salud,"Verduras, frutas, semillas","panes dulces (Marinela), cigarros, refresco",Yes,About the same,"Highly visible (e.g., front shelves, eye-level, near checkout)",3.0,5.0,1.0,4.0,2.0,6.0,,2.0,1.0,3.0,4.0,5.0,,"Queso, en un principio no se vendía mucho, hasta que los clientes le dieron el visto bueno y se empezó a vender mejor",Mejores precios,M,20-29,University/college degree,0.0,0.0,12.0,True,False
2025-11-21 10:10:43,2025-11-21 10:24:05,100,801,True,2025-11-21 10:24:05,PUE,"Barrios, Cabrera, Heredia",1,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Beer",,1.0,5.0,2.0,3.0,4.0,6.0,,Never,Healthy,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,"Que sea bajo en azúcar, bajo en calorías, bajo en conservadores y edulcorantes.","Frutas, huevo y quesillo.","Cerveza, refresco y cigarro.",Yes,About the same,"Highly visible (e.g., front shelves, eye-level, near checkout)",4.0,5.0,2.0,3.0,1.0,6.0,,1.0,4.0,2.0,3.0,5.0,,"Si, siguen vendiendo frutas, verduras y yogures. Los clientes si los consumen.",Que vengan a ofrecer más los productos y sean accesibles de precio.,F,30-39,University/college degree,0.0,0.0,1.0,True,False
2025-11-21 12:16:55,2025-11-21 12:33:07,100,971,True,2025-11-21 12:33:08,CSF,Solana Pederzoli Gandarillas,10+,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Cereals (e.g., breakfast cereals, oats),Packaged meals (e.g., ready-to-eat, frozen meals),Cigarettes,Bottled Water,Other (please specify)",Plumas,1.0,5.0,3.0,2.0,4.0,6.0,,Often,Healthy,Unhealthy,Unhealthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Sin conservadores No empacado  Se sustituya con frecuencia,"Agua, cereal, conservas","Coca-cola, Sabritas, galletas",Yes,About the same,"Highly visible (e.g., front shelves, eye-level, near checkout)",1.0,3.0,2.0,4.0,5.0,6.0,,1.0,4.0,2.0,3.0,5.0,,Solía vender productos sin Conservadores como pan y empanadas pero hay que incrementar personal para poder vender y producir esos productos y con la demanda que hay es muy difícil ofrecer.,Promociones constantes y muestras gratis,M,60-69,Preparatory School,19.40658565429505,-99.178651340851,12.0,True,True
2025-11-21 16:01:13,2025-11-21 16:10:17,100,543,True,2025-11-21 16:10:17,CCM,"Aguilar,Muñoz,Martinez",8,"Bread/Tortillas,Dairy (e.g., milk, cheese, yogurt),Other (please specify)",Jamón,1.0,4.0,2.0,3.0,5.0,6.0,,Sometimes,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Natural,"Queso, Café, Frijoles","Refresco, pan, embutidos",Yes,Cheaper,"Less visible (e.g., back shelves, side areas)",3.0,1.0,2.0,5.0,4.0,6.0,,3.0,4.0,1.0,2.0,5.0,,No lo han intentado,"Conciencia, y prohibición de alimentos no saludables",F,40-49,Preparatory School,0.0,0.0,8.0,True,False
2025-11-18 16:34:40,2025-11-21 17:27:33,100,262372,True,2025-11-21 17:27:33,SIN,"Salinas, Castro",10+,"Sugary drinks (e.g., soda, juice, energy drinks),Dairy (e.g., milk, cheese, yogurt),Fruits and vegetables",,1.0,3.0,2.0,4.0,5.0,6.0,,Often,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Que no cause daño al organismo ni a largo plazo,"Huevo, frutas y agua natural","Sabritas, refrescos azucarados y el pan dulce",Yes,Slightly more expensive,"Highly visible (e.g., front shelves, eye-level, near checkout)",4.0,3.0,1.0,2.0,5.0,6.0,,1.0,2.0,3.0,4.0,5.0,,"Sí, galletas integrales, la gente no les gusta el sabor, compran cosas de mejor sabor y menos saludables, lo compran una vez y ya nunca lo compran",Mejor precio,M,30-39,Preparatory School,0.0,0.0,12.0,True,False
2025-11-21 17:42:52,2025-11-21 17:55:36,100,763,True,2025-11-21 17:55:36,SIN,"Blanco, Gámez, Niebla",10+,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Dairy (e.g., milk, cheese, yogurt)",,1.0,4.0,2.0,3.0,5.0,6.0,,Sometimes,Healthy,Unhealthy,Unhealthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Que tenga buenos nutrientes,"tortillas, huevos y verduras","Coca cola, postres dulces y papas",Yes,About the same,Moderately visible (placed along with other items),1.0,2.0,4.0,3.0,5.0,6.0,,,,,,,,"Tortillas de nopal, se dejaron de vender por la falta de conservadores del producto",Que exista más opciones de proveedores de este tipo,F,40-49,Secondary school,24.840430523355547,-107.40991046390548,12.0,True,True
2025-11-21 18:34:33,2025-11-21 18:46:40,100,727,True,2025-11-21 18:46:40,PUE,"Castañeda,Barrera,Peña",1,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Beer",,,,,,,,,Sometimes,Healthy,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,"Que tenga menos calorías, conservadores y saborizantes artificiales","Leche, agua y frijol","Papas, refresco y pan dulce",Yes,Cheaper,Moderately visible (placed along with other items),1.0,3.0,4.0,2.0,5.0,6.0,,1.0,3.0,2.0,4.0,5.0,,Intente vender mix de frutos secos pero la gente no lo consume por lo que ya no lo ofrezco,Más publicidad y costos accesibles,F,50-59,University/college degree,18.37325332646549,-98.69000464094722,1.0,True,True
2025-11-22 07:48:21,2025-11-22 07:57:52,100,571,True,2025-11-22 07:57:53,CHI,"Valles,Robles,Santillanes",8,"Dairy (e.g., milk, cheese, yogurt),Packaged meals (e.g., ready-to-eat, frozen meals),Other (please specify)",Carnes,1.0,3.0,2.0,5.0,4.0,6.0,,Sometimes,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Que no tenga grasas saturadas ni harinas,"El agua, frutas y verduras y pollo","Azúcar, papitas y dulces",Yes,About the same,Moderately visible (placed along with other items),1.0,3.0,2.0,4.0,5.0,6.0,,2.0,4.0,3.0,1.0,5.0,,todavía vende frutas y verduras,que hubiera buenas políticas de devolución en caso de que no se venda,F,50-59,University/college degree,0.0,0.0,8.0,True,False
2025-11-22 08:39:59,2025-11-22 08:51:37,100,697,True,2025-11-22 08:51:37,SIN,"Padilla, Carmona, Ibarra, Castro, Salinas",10+,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Bread/Tortillas",,1.0,2.0,3.0,4.0,5.0,6.0,,Never,Healthy,Healthy,Unhealthy,Healthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Que sea natural,"Frutas y verduras, el agua y vende machaca de res, carne pues.","Refresco, y papitas y pan",Yes,Cheaper,"Less visible (e.g., back shelves, side areas)",1.0,3.0,2.0,4.0,5.0,6.0,,2.0,4.0,5.0,3.0,1.0,Que los clientes los compraran más,"No, nunca lo he intentado",Publicidad y ofertas,M,60-69,University/college degree,0.0,0.0,12.0,True,False
2025-11-22 22:06:54,2025-11-22 22:10:11,100,197,True,2025-11-22 22:10:12,CVA,"Cortez,Granados,Luna",3,"Sugary drinks (e.g., soda, juice, energy drinks),Salty snacks (e.g., chips, pretzels, popcorn),Beer",,1.0,3.0,2.0,4.0,6.0,5.0,Precio,Sometimes,Healthy,Healthy,Healthy,Healthy,Healthy,Unhealthy,Unhealthy,Healthy,Unhealthy,Que sea natural y libre de sellos,"Cerveza, papas, refrescos",Cerveza cigarros,Yes,Slightly more expensive,Moderately visible (placed along with other items),1.0,2.0,4.0,5.0,3.0,6.0,,3.0,4.0,1.0,2.0,5.0,,Si pan tostado,Precios y publicidad,M,20-29,Preparatory School,0.0,0.0,3.0,True,False
